"JD.ID","Agency","Project.ID","District.or.Region","JD.Basis","PDF.Link","Finalized.Date","Closure.Method","Waters.Names","Resource.Types","Resource.Type.Description","Water.of.the.U.S.","Cowardin.Code","Cowardin.Category","Cowardin.Description","HGM","HGM.Description","Longitude","Latitude","State","County","HUC8","Authority","Local.Waterway","Similarly.Situated..a..8.","Similarly.Situated..a..7.","Normal.Farming","OHWM..Changes.in.plant.community","OHWM..Presence.of.bed.and.banks","OHWM..Break.in.slope","OHWM..Change.in.the.character.of.soil","OHWM..Change.in.vegetation.density.maturity","OHWM..Change.in.sediment.texture","OHWM..Natural.line.impressed.on.the.bank","OHWM..Destruction.of.terrestrial.vegetation","OHWM..Leaf.litter.disturbed","OHWM..Multiple.flow.events.observed","OHWM..Scour.marks","OHWM..Sediment.deposition","OHWM..Sediment.sorting","OHWM..Shelving","OHWM..Litter.and.debris","OHWM..Wrack.lines","OHWM..Matted..bent..or.absent.vegetation","OHWM..Water.staining","OHWM.Other","OHWM.Other.Text","Function.Present..Sediment.Trapping","Function.Present..Nutrient.Recycling","Function.Present..Pollutant.trapping..transformation..filtering..and.transport","Function.Present..Retention.and.attenuation.of.flood.waters","Function.Present..Runoff.storage","Function.Present..Contribution.of.flow","Function.Present..Export.of.organic.matter","Function.Present..Export.of.food.resources","Function.Present..Provision.of.life.cycle.dependent.aquatic.habitat"
5234326,"Corps","LRC-2020-00690","Chicago","NWPR","https://permits.ops.usace.army.mil/orm-public/f?p=340:11:0::NO","08/14/2020","Approved JD That Did Require A Field/Site Visit","Wetland 7","B1WETNONADJ","(b)(1) Non-adjacent wetland","No","PEM","Palustrine","Emergent, Palustrine","Depressional","Depressional is characterized by a water source consisting of return flow from groundwater and interflow with primarily vertical hydrodynamics.",-87.73812,41.56269,"Illinois","Cook",7120003,"None","Midlothian Creek",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
5234326,"Corps","LRC-2020-00690","Chicago","NWPR","https://permits.ops.usace.army.mil/orm-public/f?p=340:11:0::NO","08/14/2020","Approved JD That Did Require A Field/Site Visit","Off-site Wetland 1","B1WETNONADJ","(b)(1) Non-adjacent wetland","No","PEM","Palustrine","Emergent, Palustrine","Depressional","Depressional is characterized by a water source consisting of return flow from groundwater and interflow with primarily vertical hydrodynamics.",-87.74059,41.56435,"Illinois","Cook",7120003,"None","Midlothian Creek",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
5234326,"Corps","LRC-2020-00690","Chicago","NWPR","https://permits.ops.usace.army.mil/orm-public/f?p=340:11:0::NO","08/14/2020","Approved JD That Did Require A Field/Site Visit","Stormwater Swale (Building)","B10STORM","(b)(10) Stormwater control feature constructed or excavated in upland or in a non-jurisdictional water to convey, treat, infiltrate, or store stormwater runoff","No","RP","Riparian","Riparian - Plant communities contiguous to and affected by surface and subsurface hydrologic features of perennial or intermittent lotic and lentic water bodies (rivers, streams, lakes, or drainage ways).  Riparian areas have one or both of the following characteristics: 1) distinctively different vegetative species than adjacent areas, and 2) species similar to adjacent areas but exhibiting more vigorous or robust growth forms. Riparian areas are usually transitional between wetland and upland.","Slope","The Slope wetland class is characterized by a water source of return flow from groundwater, with principally unidirectional and horizontal hydrodynamics.",-87.74084,41.56092,"Illinois","Cook",7120003,"None","Midlothian Creek",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
5234326,"Corps","LRC-2020-00690","Chicago","NWPR","https://permits.ops.usace.army.mil/orm-public/f?p=340:11:0::NO","08/14/2020","Approved JD That Did Require A Field/Site Visit","Stormwater Swale (Farmed)","B3EPHEMERAL","(b)(3) Ephemeral feature, including an ephemeral stream, swale, gully, rill, or pool","No","RP","Riparian","Riparian - Plant communities contiguous to and affected by surface and subsurface hydrologic features of perennial or intermittent lotic and lentic water bodies (rivers, streams, lakes, or drainage ways).  Riparian areas have one or both of the following characteristics: 1) distinctively different vegetative species than adjacent areas, and 2) species similar to adjacent areas but exhibiting more vigorous or robust growth forms. Riparian areas are usually transitional between wetland and upland.","Slope","The Slope wetland class is characterized by a water source of return flow from groundwater, with principally unidirectional and horizontal hydrodynamics.",-87.73998,41.56054,"Illinois","Cook",7120003,"None","Midlothian Creek",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
5234326,"Corps","LRC-2020-00690","Chicago","NWPR","https://permits.ops.usace.army.mil/orm-public/f?p=340:11:0::NO","08/14/2020","Approved JD That Did Require A Field/Site Visit","Drainage Channel 1","B1SWCNOSC","(b)(1) Surface water channel that does not contribute surface water flow directly or indirectly to an (a)(1) water in a typical year","No","RP","Riparian","Riparian - Plant communities contiguous to and affected by surface and subsurface hydrologic features of perennial or intermittent lotic and lentic water bodies (rivers, streams, lakes, or drainage ways).  Riparian areas have one or both of the following characteristics: 1) distinctively different vegetative species than adjacent areas, and 2) species similar to adjacent areas but exhibiting more vigorous or robust growth forms. Riparian areas are usually transitional between wetland and upland.","Slope","The Slope wetland class is characterized by a water source of return flow from groundwater, with principally unidirectional and horizontal hydrodynamics.",-87.73961,41.56169,"Illinois","Cook",7120003,"None","Midlothian Creek",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
5234326,"Corps","LRC-2020-00690","Chicago","NWPR","https://permits.ops.usace.army.mil/orm-public/f?p=340:11:0::NO","08/14/2020","Approved JD That Did Require A Field/Site Visit","Wetland 5","B1WETNONADJ","(b)(1) Non-adjacent wetland","No","PEM","Palustrine","Emergent, Palustrine","Depressional","Depressional is characterized by a water source consisting of return flow from groundwater and interflow with primarily vertical hydrodynamics.",-87.74052,41.56211,"Illinois","Cook",7120003,"None","Midlothian Creek",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
5234194,"Corps","LRC-2020-00616","Chicago","NWPR","https://permits.ops.usace.army.mil/orm-public/f?p=340:11:0::NO","08/12/2020","Approved JD That Did Require A Field/Site Visit","Wetland 19","A4WETABUT","(a)(4) Wetland abuts an (a)(1)-(a)(3) water","Yes","PFO","Palustrine","Forested, Palustrine","Depressional","Depressional is characterized by a water source consisting of return flow from groundwater and interflow with primarily vertical hydrodynamics.",-87.9322,41.8295,"Illinois","DuPage",7120004,"Section 404","Salt Creek",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
5234194,"Corps","LRC-2020-00616","Chicago","NWPR","https://permits.ops.usace.army.mil/orm-public/f?p=340:11:0::NO","08/12/2020","Approved JD That Did Require A Field/Site Visit","Wetland 5","A4WETABUT","(a)(4) Wetland abuts an (a)(1)-(a)(3) water","Yes","PEM","Palustrine","Emergent, Palustrine","Depressional","Depressional is characterized by a water source consisting of return flow from groundwater and interflow with primarily vertical hydrodynamics.",-87.93024,41.82918,"Illinois","DuPage",7120004,"Section 404","Salt Creek",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
5234194,"Corps","LRC-2020-00616","Chicago","NWPR","https://permits.ops.usace.army.mil/orm-public/f?p=340:11:0::NO","08/12/2020","Approved JD That Did Require A Field/Site Visit","Waters 1","A2TRIBPER","(a)(2) Perennial tributary contributes surface water flow directly or indirectly to an (a)(1) water in a typical year","Yes","R3","Riverine","Upper Perennial, Riverine","Riverine","Riverine is characterized by a water source of overbank flow from a channel, and hydrodynamics which are predominantly unidirectional and horizontal.",-87.9331,41.82678,"Illinois","DuPage",7120004,"Section 404","Salt Creek",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
5234195,"Corps","LRC-2020-00616","Chicago","NWPR","https://permits.ops.usace.army.mil/orm-public/f?p=340:11:0::NO","08/12/2020","Approved JD That Did Require A Field/Site Visit","Wetland 9","B1WETNONADJ","(b)(1) Non-adjacent wetland","No","PEM","Palustrine","Emergent, Palustrine","Depressional","Depressional is characterized by a water source consisting of return flow from groundwater and interflow with primarily vertical hydrodynamics.",-87.93603,41.83248,"Illinois","DuPage",7120004,"None","Salt Creek",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
5234195,"Corps","LRC-2020-00616","Chicago","NWPR","https://permits.ops.usace.army.mil/orm-public/f?p=340:11:0::NO","08/12/2020","Approved JD That Did Require A Field/Site Visit","Waters 3","B3EPHEMERAL","(b)(3) Ephemeral feature, including an ephemeral stream, swale, gully, rill, or pool","No","R6","Riverine","A wetland, spring, stream, river, pond or lake that only exists for a short period","Riverine","Riverine is characterized by a water source of overbank flow from a channel, and hydrodynamics which are predominantly unidirectional and horizontal.",-87.93395,41.8313,"Illinois","DuPage",7120004,"None","Salt Creek",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
5234195,"Corps","LRC-2020-00616","Chicago","NWPR","https://permits.ops.usace.army.mil/orm-public/f?p=340:11:0::NO","08/12/2020","Approved JD That Did Require A Field/Site Visit","Wetland 24","B3EPHEMERAL","(b)(3) Ephemeral feature, including an ephemeral stream, swale, gully, rill, or pool","No","RP","Riparian","Riparian - Plant communities contiguous to and affected by surface and subsurface hydrologic features of perennial or intermittent lotic and lentic water bodies (rivers, streams, lakes, or drainage ways).  Riparian areas have one or both of the following characteristics: 1) distinctively different vegetative species than adjacent areas, and 2) species similar to adjacent areas but exhibiting more vigorous or robust growth forms. Riparian areas are usually transitional between wetland and upland.","Slope","The Slope wetland class is characterized by a water source of return flow from groundwater, with principally unidirectional and horizontal hydrodynamics.",-87.93451,41.82367,"Illinois","DuPage",7120004,"None","Salt Creek",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
5234195,"Corps","LRC-2020-00616","Chicago","NWPR","https://permits.ops.usace.army.mil/orm-public/f?p=340:11:0::NO","08/12/2020","Approved JD That Did Require A Field/Site Visit","Waters 4","B3EPHEMERAL","(b)(3) Ephemeral feature, including an ephemeral stream, swale, gully, rill, or pool","No","R6","Riverine","A wetland, spring, stream, river, pond or lake that only exists for a short period","Riverine","Riverine is characterized by a water source of overbank flow from a channel, and hydrodynamics which are predominantly unidirectional and horizontal.",-87.93511,41.83189,"Illinois","DuPage",7120004,"None","Salt Creek",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
5234195,"Corps","LRC-2020-00616","Chicago","NWPR","https://permits.ops.usace.army.mil/orm-public/f?p=340:11:0::NO","08/12/2020","Approved JD That Did Require A Field/Site Visit","Waters 2","B3EPHEMERAL","(b)(3) Ephemeral feature, including an ephemeral stream, swale, gully, rill, or pool","No","R6","Riverine","A wetland, spring, stream, river, pond or lake that only exists for a short period","Riverine","Riverine is characterized by a water source of overbank flow from a channel, and hydrodynamics which are predominantly unidirectional and horizontal.",-87.93085,41.83049,"Illinois","DuPage",7120004,"None","Salt Creek",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
5234195,"Corps","LRC-2020-00616","Chicago","NWPR","https://permits.ops.usace.army.mil/orm-public/f?p=340:11:0::NO","08/12/2020","Approved JD That Did Require A Field/Site Visit","Wetland 8","B1WETNONADJ","(b)(1) Non-adjacent wetland","No","PEM","Palustrine","Emergent, Palustrine","Depressional","Depressional is characterized by a water source consisting of return flow from groundwater and interflow with primarily vertical hydrodynamics.",-87.93681,41.83194,"Illinois","DuPage",7120004,"None","Salt Creek",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
5234195,"Corps","LRC-2020-00616","Chicago","NWPR","https://permits.ops.usace.army.mil/orm-public/f?p=340:11:0::NO","08/12/2020","Approved JD That Did Require A Field/Site Visit","Wetland 10","B1WETNONADJ","(b)(1) Non-adjacent wetland","No","PEM","Palustrine","Emergent, Palustrine","Depressional","Depressional is characterized by a water source consisting of return flow from groundwater and interflow with primarily vertical hydrodynamics.",-87.9358,41.83247,"Illinois","DuPage",7120004,"None","Salt Creek",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
5234195,"Corps","LRC-2020-00616","Chicago","NWPR","https://permits.ops.usace.army.mil/orm-public/f?p=340:11:0::NO","08/12/2020","Approved JD That Did Require A Field/Site Visit","Wetland 33","B1WETNONADJ","(b)(1) Non-adjacent wetland","No","PEM","Palustrine","Emergent, Palustrine","Depressional","Depressional is characterized by a water source consisting of return flow from groundwater and interflow with primarily vertical hydrodynamics.",-87.93561,41.83194,"Illinois","DuPage",7120004,"None","Salt Creek",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
5234195,"Corps","LRC-2020-00616","Chicago","NWPR","https://permits.ops.usace.army.mil/orm-public/f?p=340:11:0::NO","08/12/2020","Approved JD That Did Require A Field/Site Visit","Wetland 32","B1WETNONADJ","(b)(1) Non-adjacent wetland","No","PEM","Palustrine","Emergent, Palustrine","Depressional","Depressional is characterized by a water source consisting of return flow from groundwater and interflow with primarily vertical hydrodynamics.",-87.93487,41.83103,"Illinois","DuPage",7120004,"None","Salt Creek",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
5234195,"Corps","LRC-2020-00616","Chicago","NWPR","https://permits.ops.usace.army.mil/orm-public/f?p=340:11:0::NO","08/12/2020","Approved JD That Did Require A Field/Site Visit","Wetland 25","B1WETNONADJ","(b)(1) Non-adjacent wetland","No","PEM","Palustrine","Emergent, Palustrine","Depressional","Depressional is characterized by a water source consisting of return flow from groundwater and interflow with primarily vertical hydrodynamics.",-87.93389,41.82284,"Illinois","DuPage",7120004,"None","Salt Creek",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
5234195,"Corps","LRC-2020-00616","Chicago","NWPR","https://permits.ops.usace.army.mil/orm-public/f?p=340:11:0::NO","08/12/2020","Approved JD That Did Require A Field/Site Visit","Wetland 30","B1WETNONADJ","(b)(1) Non-adjacent wetland","No","PEM","Palustrine","Emergent, Palustrine","Depressional","Depressional is characterized by a water source consisting of return flow from groundwater and interflow with primarily vertical hydrodynamics.",-87.93163,41.83059,"Illinois","DuPage",7120004,"None","Salt Creek",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
5234195,"Corps","LRC-2020-00616","Chicago","NWPR","https://permits.ops.usace.army.mil/orm-public/f?p=340:11:0::NO","08/12/2020","Approved JD That Did Require A Field/Site Visit","Wetland 14","B1WETNONADJ","(b)(1) Non-adjacent wetland","No","PEM","Palustrine","Emergent, Palustrine","Depressional","Depressional is characterized by a water source consisting of return flow from groundwater and interflow with primarily vertical hydrodynamics.",-87.93918,41.82834,"Illinois","DuPage",7120004,"None","Salt Creek",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
5234194,"Corps","LRC-2020-00616","Chicago","NWPR","https://permits.ops.usace.army.mil/orm-public/f?p=340:11:0::NO","08/12/2020","Approved JD That Did Require A Field/Site Visit","Wetland 31","A4WETABUT","(a)(4) Wetland abuts an (a)(1)-(a)(3) water","Yes","PEM","Palustrine","Emergent, Palustrine","Depressional","Depressional is characterized by a water source consisting of return flow from groundwater and interflow with primarily vertical hydrodynamics.",-87.93127,41.83036,"Illinois","DuPage",7120004,"Section 404","Salt Creek",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
5234194,"Corps","LRC-2020-00616","Chicago","NWPR","https://permits.ops.usace.army.mil/orm-public/f?p=340:11:0::NO","08/12/2020","Approved JD That Did Require A Field/Site Visit","Wetland 21","A4WETFLOOD","(a)(4) Wetland inundated by flooding from an (a)(1)-(a)(3) water in a typical year","Yes","PEM","Palustrine","Emergent, Palustrine","Depressional","Depressional is characterized by a water source consisting of return flow from groundwater and interflow with primarily vertical hydrodynamics.",-87.93122,41.82909,"Illinois","DuPage",7120004,"Section 404","Salt Creek",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
5234194,"Corps","LRC-2020-00616","Chicago","NWPR","https://permits.ops.usace.army.mil/orm-public/f?p=340:11:0::NO","08/12/2020","Approved JD That Did Require A Field/Site Visit","Wetland 20","A4WETABUT","(a)(4) Wetland abuts an (a)(1)-(a)(3) water","Yes","PFO","Palustrine","Forested, Palustrine","Depressional","Depressional is characterized by a water source consisting of return flow from groundwater and interflow with primarily vertical hydrodynamics.",-87.93057,41.83032,"Illinois","DuPage",7120004,"Section 404","Salt Creek",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
5234194,"Corps","LRC-2020-00616","Chicago","NWPR","https://permits.ops.usace.army.mil/orm-public/f?p=340:11:0::NO","08/12/2020","Approved JD That Did Require A Field/Site Visit","Wetland 3","A4WETABUT","(a)(4) Wetland abuts an (a)(1)-(a)(3) water","Yes","PFO","Palustrine","Forested, Palustrine","Depressional","Depressional is characterized by a water source consisting of return flow from groundwater and interflow with primarily vertical hydrodynamics.",-87.93113,41.82362,"Illinois","DuPage",7120004,"Section 404","Salt Creek",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
5234194,"Corps","LRC-2020-00616","Chicago","NWPR","https://permits.ops.usace.army.mil/orm-public/f?p=340:11:0::NO","08/12/2020","Approved JD That Did Require A Field/Site Visit","Wetland 1","A4WETABUT","(a)(4) Wetland abuts an (a)(1)-(a)(3) water","Yes","PEM","Palustrine","Emergent, Palustrine","Depressional","Depressional is characterized by a water source consisting of return flow from groundwater and interflow with primarily vertical hydrodynamics.",-87.92507,41.82025,"Illinois","DuPage",7120004,"Section 404","Salt Creek",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
5234194,"Corps","LRC-2020-00616","Chicago","NWPR","https://permits.ops.usace.army.mil/orm-public/f?p=340:11:0::NO","08/12/2020","Approved JD That Did Require A Field/Site Visit","Wetland 4","A4WETABUT","(a)(4) Wetland abuts an (a)(1)-(a)(3) water","Yes","PEM","Palustrine","Emergent, Palustrine","Depressional","Depressional is characterized by a water source consisting of return flow from groundwater and interflow with primarily vertical hydrodynamics.",-87.931,41.82713,"Illinois","DuPage",7120004,"Section 404","Salt Creek",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
5234194,"Corps","LRC-2020-00616","Chicago","NWPR","https://permits.ops.usace.army.mil/orm-public/f?p=340:11:0::NO","08/12/2020","Approved JD That Did Require A Field/Site Visit","Wetland 2","A4WETABUT","(a)(4) Wetland abuts an (a)(1)-(a)(3) water","Yes","PEM","Palustrine","Emergent, Palustrine","Depressional","Depressional is characterized by a water source consisting of return flow from groundwater and interflow with primarily vertical hydrodynamics.",-87.92635,41.82078,"Illinois","DuPage",7120004,"Section 404","Salt Creek",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
